,artist,subgenre,genre,master_genre
13646,Martha and The Vandella,southern soul,Gospel music,Jazz
13647,Happenings,brill building pop,Pop music,Pop music
13648,Happenings,bubblegum pop,Pop music,Pop music
13649,Happenings,merseybeat,,Pop music
13650,Procol Harum,album rock,Rock music,Rock music
13651,Procol Harum,art rock,Rock music,Rock music
13652,Procol Harum,blues-rock,,Rock music
13653,Procol Harum,british blues,Blues music,Rock music
13654,Procol Harum,british invasion,Jazz,Rock music
13655,Procol Harum,classic rock,Rock music,Rock music
13656,Procol Harum,folk,Pop music,Rock music
13657,Procol Harum,folk rock,Rock music,Rock music
13658,Procol Harum,mellow gold,,Rock music
13659,Procol Harum,progressive rock,Progressive music,Rock music
13660,Procol Harum,psychedelic rock,Rock music,Rock music
13661,Procol Harum,rock,Rock music,Rock music
13662,Procol Harum,roots rock,Rock music,Rock music
13663,Procol Harum,singer-songwriter,,Rock music
13664,Procol Harum,symphonic rock,Rock music,Rock music
13665,Casinos,doo-wop,,
13666,Tremeloes,brill building pop,Pop music,Pop music
13667,Tremeloes,british blues,Blues music,Pop music
13668,Tremeloes,british invasion,Jazz,Pop music
13669,Tremeloes,bubblegum pop,Pop music,Pop music
13670,Tremeloes,folk rock,Rock music,Pop music
13671,Tremeloes,merseybeat,,Pop music
13672,Tremeloes,rock-and-roll,,Pop music
13673,Ed Ames,adult standards,Pop music,Pop music
13674,Ed Ames,christmas,,Pop music
13675,Ed Ames,deep adult standards,Pop music,Pop music
13676,Ed Ames,easy listening,Pop music,Pop music
13677,Scott Mckenzie,brill building pop,Pop music,Pop music
13678,Scott Mckenzie,bubblegum pop,Pop music,Pop music
13679,Scott Mckenzie,classic rock,Rock music,Pop music
13680,Scott Mckenzie,folk,Pop music,Pop music
13681,Scott Mckenzie,folk rock,Rock music,Pop music
13682,Scott Mckenzie,mellow gold,,Pop music
13683,Scott Mckenzie,merseybeat,,Pop music
13684,Scott Mckenzie,psychedelic rock,Rock music,Pop music
13685,Scott Mckenzie,rock-and-roll,,Pop music
13686,Scott Mckenzie,rockabilly,Fusion music,Pop music
13687,Scott Mckenzie,singer-songwriter,,Pop music
13688,Scott Mckenzie,traditional folk,Pop music,Pop music
13689,Herman’s Hermits,adult standards,Pop music,Pop music
13690,Herman’s Hermits,brill building pop,Pop music,Pop music
13691,Herman’s Hermits,british blues,Blues music,Pop music
13692,Herman’s Hermits,british invasion,Jazz,Pop music
13693,Herman’s Hermits,bubblegum pop,Pop music,Pop music
13694,Herman’s Hermits,classic rock,Rock music,Pop music
13695,Herman’s Hermits,folk rock,Rock music,Pop music
13696,Herman’s Hermits,merseybeat,,Pop music
13697,Herman’s Hermits,rock-and-roll,,Pop music
13698,Herman’s Hermits,rockabilly,Fusion music,Pop music
13699,Petula Clark,adult standards,Pop music,Pop music
13700,Petula Clark,brill building pop,Pop music,Pop music
13701,Petula Clark,bubblegum pop,Pop music,Pop music
13702,Petula Clark,cabaret,Alternative rock,Pop music
13703,Petula Clark,christmas,,Pop music
13704,Petula Clark,folk rock,Rock music,Pop music
13705,Petula Clark,lounge,Rock music,Pop music
13706,Petula Clark,mellow gold,,Pop music
13707,Petula Clark,merseybeat,,Pop music
13708,Petula Clark,rock-and-roll,,Pop music
13709,Petula Clark,rockabilly,Fusion music,Pop music
13710,Jackie Wilson,adult standards,Pop music,Jazz
13711,Jackie Wilson,beach music,Rock music,Jazz
13712,Jackie Wilson,brill building pop,Pop music,Jazz
13713,Jackie Wilson,chicago soul,Blues music,Jazz
13714,Jackie Wilson,classic funk rock,Rock music,Jazz
13715,Jackie Wilson,disco,House music,Jazz
13716,Jackie Wilson,funk,Jazz,Jazz
13717,Jackie Wilson,funk rock,Fusion music,Jazz
13718,Jackie Wilson,jazz blues,Jazz,Jazz
13719,Jackie Wilson,jazz christmas,Jazz,Jazz
13720,Jackie Wilson,memphis soul,Blues music,Jazz
13721,Jackie Wilson,motown,,Jazz
13722,Jackie Wilson,quiet storm,,Jazz
13723,Jackie Wilson,rock-and-roll,,Jazz
13724,Jackie Wilson,rockabilly,Fusion music,Jazz
13725,Jackie Wilson,soul,Jazz,Jazz
13726,Jackie Wilson,soul blues,Blues music,Jazz
13727,Jackie Wilson,soul christmas,Jazz,Jazz
13728,Jackie Wilson,southern soul,Gospel music,Jazz
13729,Seekers,adult standards,Pop music,Pop music
13730,Seekers,brill building pop,Pop music,Pop music
13731,Seekers,british invasion,Jazz,Pop music
13732,Seekers,bubblegum pop,Pop music,Pop music
13733,Seekers,folk rock,Rock music,Pop music
13734,Seekers,merseybeat,,Pop music
13735,Seekers,rock-and-roll,,Pop music
13736,Seekers,traditional folk,Pop music,Pop music
13737,Five Americans,bubblegum pop,Pop music,Rock music
13738,Five Americans,classic garage rock,Rock music,Rock music
13739,Five Americans,freakbeat,Rock music,Rock music
13740,Five Americans,merseybeat,,Rock music
13741,Lesley Gore,adult standards,Pop music,Pop music
13742,Lesley Gore,brill building pop,Pop music,Pop music
13743,Lesley Gore,bubblegum pop,Pop music,Pop music
13744,Lesley Gore,christmas,,Pop music
13745,Lesley Gore,doo-wop,,Pop music
13746,Lesley Gore,folk rock,Rock music,Pop music
13747,Lesley Gore,lounge,Rock music,Pop music
13748,Lesley Gore,merseybeat,,Pop music
13749,Lesley Gore,motown,,Pop music
13750,Lesley Gore,rock-and-roll,,Pop music
13751,Lesley Gore,rockabilly,Fusion music,Pop music
13752,Blue Magoos,british blues,Blues music,Rock music
13753,Blue Magoos,bubblegum pop,Pop music,Rock music
13754,Blue Magoos,classic garage rock,Rock music,Rock music
13755,Blue Magoos,freakbeat,Rock music,Rock music
13756,Blue Magoos,protopunk,,Rock music
13757,Blue Magoos,psychedelic rock,Rock music,Rock music
13758,Easy Beats,british blues,Blues music,Rock music
13759,Easy Beats,bubblegum pop,Pop music,Rock music
13760,Easy Beats,classic garage rock,Rock music,Rock music
13761,Easy Beats,classic rock,Rock music,Rock music
13762,Easy Beats,folk rock,Rock music,Rock music
13763,Easy Beats,freakbeat,Rock music,Rock music
13764,Easy Beats,merseybeat,,Rock music
13765,Easy Beats,protopunk,,Rock music
13766,Easy Beats,psychedelic rock,Rock music,Rock music
13767,Easy Beats,rock-and-roll,,Rock music
13768,Easy Beats,surf music,Rock music,Rock music
13769,Bar-Kays,chicago soul,Blues music,Jazz
13770,Bar-Kays,classic funk rock,Rock music,Jazz
13771,Bar-Kays,deep funk,Jazz,Jazz
13772,Bar-Kays,disco,House music,Jazz
13773,Bar-Kays,funk,Jazz,Jazz
13774,Bar-Kays,funk rock,Fusion music,Jazz
13775,Bar-Kays,jazz funk,Jazz,Jazz
13776,Bar-Kays,memphis soul,Blues music,Jazz
13777,Bar-Kays,motown,,Jazz
13778,Bar-Kays,p funk,Pop music,Jazz
13779,Bar-Kays,post-disco,,Jazz
13780,Bar-Kays,soul,Jazz,Jazz
13781,Bar-Kays,soul blues,Blues music,Jazz
13782,Bar-Kays,southern soul,Gospel music,Jazz
13783,Spencer Davis Group,blues-rock,,Rock music
13784,Spencer Davis Group,brill building pop,Pop music,Rock music
13785,Spencer Davis Group,british blues,Blues music,Rock music
13786,Spencer Davis Group,british invasion,Jazz,Rock music
13787,Spencer Davis Group,bubblegum pop,Pop music,Rock music
13788,Spencer Davis Group,classic rock,Rock music,Rock music
13789,Spencer Davis Group,folk rock,Rock music,Rock music
13790,Spencer Davis Group,mellow gold,,Rock music
13791,Spencer Davis Group,merseybeat,,Rock music
13792,Spencer Davis Group,protopunk,,Rock music
13793,Spencer Davis Group,psychedelic rock,Rock music,Rock music
13794,Spencer Davis Group,rock,Rock music,Rock music
13795,Spencer Davis Group,rock-and-roll,,Rock music
13796,Spencer Davis Group,rockabilly,Fusion music,Rock music
13797,Hombres,classic garage rock,Rock music,Rock music
13798,Hombres,freakbeat,Rock music,Rock music
13799,Hombres,psychedelic rock,Rock music,Rock music
13800,Keith,bubblegum pop,Pop music,Rock music
13801,Keith,rock steady,Rock music,Rock music
13802,Ray Charles,adult standards,Pop music,Jazz
13803,Ray Charles,brill building pop,Pop music,Jazz
13804,Ray Charles,christmas,,Jazz
13805,Ray Charles,classic funk rock,Rock music,Jazz
13806,Ray Charles,classic rock,Rock music,Jazz
13807,Ray Charles,folk rock,Rock music,Jazz
13808,Ray Charles,funk,Jazz,Jazz
13809,Ray Charles,jazz blues,Jazz,Jazz
13810,Ray Charles,jazz christmas,Jazz,Jazz
13811,Ray Charles,mellow gold,,Jazz
13812,Ray Charles,memphis soul,Blues music,Jazz
13813,Ray Charles,motown,,Jazz
13814,Ray Charles,piano blues,Blues music,Jazz
13815,Ray Charles,quiet storm,,Jazz
13816,Ray Charles,rock-and-roll,,Jazz
13817,Ray Charles,rockabilly,Fusion music,Jazz
13818,Ray Charles,singer-songwriter,,Jazz
13819,Ray Charles,soul,Jazz,Jazz
13820,Ray Charles,soul blues,Blues music,Jazz
13821,Ray Charles,soul christmas,Jazz,Jazz
13822,Ray Charles,southern soul,Gospel music,Jazz
13823,Ray Charles,vocal jazz,Jazz,Jazz
13824,Royal Guardsmen,bubblegum pop,Pop music,Pop music
13825,Royal Guardsmen,christmas,,Pop music
13826,Sandy Posey,brill building pop,Pop music,Pop music
13827,Sandy Posey,bubblegum pop,Pop music,Pop music
13828,Sandy Posey,country christmas,Country music,Pop music
13829,Sandy Posey,merseybeat,,Pop music
13830,Sandy Posey,nashville sound,Pop music,Pop music
13831,Sandy Posey,rock-and-roll,,Pop music
13832,Robert Knight,beach music,Rock music,Rock music
13833,Robert Knight,chicago soul,Blues music,Rock music
13834,Robert Knight,motown,,Rock music
13835,Robert Knight,northern soul,Jazz,Rock music
13836,"Peter, Paul and Mary",brill building pop,Pop music,Pop music
13837,"Peter, Paul and Mary",bubblegum pop,Pop music,Pop music
13838,"Peter, Paul and Mary",folk,Pop music,Pop music
13839,"Peter, Paul and Mary",folk christmas,Pop music,Pop music
13840,"Peter, Paul and Mary",folk rock,Rock music,Pop music
13841,"Peter, Paul and Mary",mellow gold,,Pop music
13842,"Peter, Paul and Mary",singer-songwriter,,Pop music
13843,"Peter, Paul and Mary",soft rock,Rock music,Pop music
13844,"Peter, Paul and Mary",traditional folk,Pop music,Pop music
13845,Bill Cosby,comedy,Hip hop,Hip hop
13846,Bill Cosby,comic,,Hip hop
13847,Electric Prunes,british blues,Blues music,Rock music
13848,Electric Prunes,bubblegum pop,Pop music,Rock music
13849,Electric Prunes,classic garage rock,Rock music,Rock music
13850,Electric Prunes,classic rock,Rock music,Rock music
13851,Electric Prunes,experimental rock,Rock music,Rock music
13852,Electric Prunes,folk rock,Rock music,Rock music
13853,Electric Prunes,freakbeat,Rock music,Rock music
13854,Electric Prunes,peruvian rock,Rock music,Rock music
13855,Electric Prunes,protopunk,,Rock music
13856,Electric Prunes,psychedelic rock,Rock music,Rock music
13857,Electric Prunes,surf music,Rock music,Rock music
13858,? and The Mysterians,british blues,Blues music,Rock music
13859,? and The Mysterians,bubblegum pop,Pop music,Rock music
13860,? and The Mysterians,classic garage rock,Rock music,Rock music
13861,? and The Mysterians,folk rock,Rock music,Rock music
13862,? and The Mysterians,freakbeat,Rock music,Rock music
13863,? and The Mysterians,merseybeat,,Rock music
13864,? and The Mysterians,protopunk,,Rock music
13865,? and The Mysterians,psychedelic rock,Rock music,Rock music
13866,? and The Mysterians,surf music,Rock music,Rock music
13867,Mama’s and The Papa’s,crunk,Fusion music,Hip hop
13868,Mama’s and The Papa’s,dirty south rap,Hip hop,Hip hop
13869,Mama’s and The Papa’s,gangster rap,Hip hop,Hip hop
13870,Mama’s and The Papa’s,hip hop,Hip hop,Hip hop
13871,Mama’s and The Papa’s,hip pop,Pop music,Hip hop
13872,Mama’s and The Papa’s,pop rap,Pop music,Hip hop
13873,Mama’s and The Papa’s,rap,Hip hop,Hip hop
13874,Mama’s and The Papa’s,southern hip hop,Hip hop,Hip hop
13875,Mama’s and The Papa’s,trap music,Rock music,Hip hop
13876,Mama’s and The Papa’s,deep tropical house,House music,Hip hop
13877,Mama’s and The Papa’s,tropical house,House music,Hip hop
13878,Lovin’ Spoonful,blues-rock,,Rock music
13879,Lovin’ Spoonful,brill building pop,Pop music,Rock music
13880,Lovin’ Spoonful,bubblegum pop,Pop music,Rock music
13881,Lovin’ Spoonful,classic rock,Rock music,Rock music
13882,Lovin’ Spoonful,folk,Pop music,Rock music
13883,Lovin’ Spoonful,folk rock,Rock music,Rock music
13884,Lovin’ Spoonful,mellow gold,,Rock music
13885,Lovin’ Spoonful,merseybeat,,Rock music
13886,Lovin’ Spoonful,psychedelic rock,Rock music,Rock music
13887,Lovin’ Spoonful,rock,Rock music,Rock music
13888,Lovin’ Spoonful,rock-and-roll,,Rock music
13889,Lovin’ Spoonful,rockabilly,Fusion music,Rock music
13890,Lovin’ Spoonful,roots rock,Rock music,Rock music
13891,Lovin’ Spoonful,singer-songwriter,,Rock music
13892,Lovin’ Spoonful,soft rock,Rock music,Rock music
13893,Lovin’ Spoonful,traditional folk,Pop music,Rock music
13894,Roger Williams,easy listening,Pop music,Rock music
13895,Roger Williams,exotica,World music,Rock music
13896,Roger Williams,lounge,Rock music,Rock music
13897,Nancy Sinatra,adult standards,Pop music,Pop music
13898,Nancy Sinatra,brill building pop,Pop music,Pop music
13899,Nancy Sinatra,bubblegum pop,Pop music,Pop music
13900,Nancy Sinatra,cabaret,Alternative rock,Pop music
13901,Nancy Sinatra,christmas,,Pop music
13902,Nancy Sinatra,classic rock,Rock music,Pop music
13903,Nancy Sinatra,folk,Pop music,Pop music
13904,Nancy Sinatra,folk rock,Rock music,Pop music
13905,Nancy Sinatra,lounge,Rock music,Pop music
13906,Nancy Sinatra,mellow gold,,Pop music
13907,Nancy Sinatra,motown,,Pop music
13908,Nancy Sinatra,rock-and-roll,,Pop music
13909,Nancy Sinatra,rockabilly,Fusion music,Pop music
13910,Nancy Sinatra,singer-songwriter,,Pop music
13911,Nancy Sinatra,soul,Jazz,Pop music
13912,Nancy Sinatra,traditional folk,Pop music,Pop music
13913,Nancy Sinatra,vocal jazz,Jazz,Pop music
13914,Jimmy Ruffin,brill building pop,Pop music,Blues music
13915,Jimmy Ruffin,chicago soul,Blues music,Blues music
13916,Jimmy Ruffin,memphis soul,Blues music,Blues music
13917,Jimmy Ruffin,motown,,Blues music
13918,Jimmy Ruffin,northern soul,Jazz,Blues music
13919,Jimmy Ruffin,quiet storm,,Blues music
13920,Jimmy Ruffin,soul,Jazz,Blues music
13921,Jimmy Ruffin,soul blues,Blues music,Blues music
13922,Jimmy Ruffin,southern soul,Gospel music,Blues music
13923,Frank Sinatra,adult standards,Pop music,Jazz
13924,Frank Sinatra,brill building pop,Pop music,Jazz
13925,Frank Sinatra,christmas,,Jazz
13926,Frank Sinatra,easy listening,Pop music,Jazz
13927,Frank Sinatra,jazz christmas,Jazz,Jazz
13928,Frank Sinatra,lounge,Rock music,Jazz
13929,Frank Sinatra,mellow gold,,Jazz
13930,Frank Sinatra,soft rock,Rock music,Jazz
13931,Frank Sinatra,soul,Jazz,Jazz
13932,Frank Sinatra,swing,Country music,Jazz
13933,Frank Sinatra,vocal jazz,Jazz,Jazz
13934,New Vaudeville Band,british invasion,Jazz,Jazz
13935,New Vaudeville Band,bubblegum pop,Pop music,Jazz
13936,New Vaudeville Band,merseybeat,,Jazz
13937,New Vaudeville Band,rock-and-roll,,Jazz
13938,Bobby Hebb,brill building pop,Pop music,Jazz
13939,Bobby Hebb,chicago soul,Blues music,Jazz
13940,Bobby Hebb,funk,Jazz,Jazz
13941,Bobby Hebb,memphis soul,Blues music,Jazz
13942,Bobby Hebb,motown,,Jazz
13943,Bobby Hebb,northern soul,Jazz,Jazz
13944,Bobby Hebb,soul,Jazz,Jazz
13945,Bobby Hebb,soul blues,Blues music,Jazz
13946,Bobby Hebb,southern soul,Gospel music,Jazz
13947,Sam The Sham and The Pharaohs,brill building pop,Pop music,Rock music
13948,Sam The Sham and The Pharaohs,bubblegum pop,Pop music,Rock music
13949,Sam The Sham and The Pharaohs,classic garage rock,Rock music,Rock music
13950,Sam The Sham and The Pharaohs,doo-wop,,Rock music
13951,Sam The Sham and The Pharaohs,folk rock,Rock music,Rock music
13952,Sam The Sham and The Pharaohs,merseybeat,,Rock music
13953,Sam The Sham and The Pharaohs,protopunk,,Rock music
13954,Sam The Sham and The Pharaohs,rock-and-roll,,Rock music
13955,Sam The Sham and The Pharaohs,rockabilly,Fusion music,Rock music
13956,Sam The Sham and The Pharaohs,surf music,Rock music,Rock music
13957,Mindbenders,merseybeat,,
13958,Dusty Springfield,adult standards,Pop music,Jazz
13959,Dusty Springfield,brill building pop,Pop music,Jazz
13960,Dusty Springfield,british invasion,Jazz,Jazz
13961,Dusty Springfield,chicago soul,Blues music,Jazz
13962,Dusty Springfield,christmas,,Jazz
13963,Dusty Springfield,classic rock,Rock music,Jazz
13964,Dusty Springfield,folk,Pop music,Jazz
13965,Dusty Springfield,folk rock,Rock music,Jazz
13966,Dusty Springfield,jazz blues,Jazz,Jazz
13967,Dusty Springfield,mellow gold,,Jazz
13968,Dusty Springfield,memphis soul,Blues music,Jazz
13969,Dusty Springfield,motown,,Jazz
13970,Dusty Springfield,quiet storm,,Jazz
13971,Dusty Springfield,rock-and-roll,,Jazz
13972,Dusty Springfield,rockabilly,Fusion music,Jazz
13973,Dusty Springfield,singer-songwriter,,Jazz
13974,Dusty Springfield,soul,Jazz,Jazz
13975,Dusty Springfield,soul blues,Blues music,Jazz
13976,Dusty Springfield,soul christmas,Jazz,Jazz
13977,Dusty Springfield,southern soul,Gospel music,Jazz
13978,The Capitols,brill building pop,Pop music,Jazz
13979,The Capitols,chicago soul,Blues music,Jazz
13980,The Capitols,memphis soul,Blues music,Jazz
13981,The Capitols,motown,,Jazz
13982,The Capitols,northern soul,Jazz,Jazz
13983,The Capitols,soul,Jazz,Jazz
13984,The Capitols,southern soul,Gospel music,Jazz
13985,Cyrkle,brill building pop,Pop music,Rock music
13986,Cyrkle,bubblegum pop,Pop music,Rock music
13987,Cyrkle,classic garage rock,Rock music,Rock music
13988,Cyrkle,folk rock,Rock music,Rock music
13989,Cyrkle,merseybeat,,Rock music
13990,Carla Thomas,chicago soul,Blues music,Jazz
13991,Carla Thomas,jazz blues,Jazz,Jazz
13992,Carla Thomas,memphis soul,Blues music,Jazz
13993,Carla Thomas,motown,,Jazz
13994,Carla Thomas,northern soul,Jazz,Jazz
