,Unnamed: 0,artist,subgenre,genre,master_genre
520,520,5 Seconds Of Summer,post-teen pop,Pop music,Pop music
521,521,T.I.,crunk,Fusion music,Hip hop
522,522,T.I.,dance pop,Pop music,Hip hop
523,523,T.I.,dirty south rap,Hip hop,Hip hop
524,524,T.I.,gangster rap,Hip hop,Hip hop
525,525,T.I.,hip hop,Hip hop,Hip hop
526,526,T.I.,hip pop,Pop music,Hip hop
527,527,T.I.,pop rap,Pop music,Hip hop
528,528,T.I.,rap,Hip hop,Hip hop
529,529,T.I.,southern hip hop,Hip hop,Hip hop
530,530,T.I.,trap music,Rock music,Hip hop
531,531,Lil Wayne,dirty south rap,Hip hop,Pop music
532,532,Lil Wayne,hip hop,Hip hop,Pop music
533,533,Lil Wayne,pop christmas,Pop music,Pop music
534,534,Lil Wayne,pop rap,Pop music,Pop music
535,535,Lil Wayne,rap,Hip hop,Pop music
536,536,Lil Wayne,southern hip hop,Hip hop,Pop music
537,537,Lil Wayne,trap music,Rock music,Pop music
538,538,Mike Will Made-It,pop rap,Pop music,Hip hop
539,539,Mike Will Made-It,rap,Hip hop,Hip hop
540,540,Mike Will Made-It,southern hip hop,Hip hop,Hip hop
541,541,Mike Will Made-It,trap music,Rock music,Hip hop
542,542,Jake Owen,contemporary country,Country music,Country music
543,543,Jake Owen,country,Country music,Country music
544,544,Jake Owen,country road,Country music,Country music
545,545,Jake Owen,modern country rock,Rock music,Country music
546,546,Macklemore & Ryan Lewis,pop,Pop music,Pop music
547,547,Macklemore & Ryan Lewis,pop rap,Pop music,Pop music
548,548,Zedd,complextro,,House music
549,549,Zedd,edm,Blues music,House music
550,550,Zedd,electro house,House music,House music
551,551,Zedd,german techno,Techno,House music
552,552,Zedd,house,House music,House music
553,553,Zedd,pop,Pop music,House music
554,554,Schoolboy Q,hip hop,Hip hop,Hip hop
555,555,Schoolboy Q,pop rap,Pop music,Hip hop
556,556,Schoolboy Q,rap,Hip hop,Hip hop
557,557,Schoolboy Q,southern hip hop,Hip hop,Hip hop
558,558,Schoolboy Q,trap music,Rock music,Hip hop
559,559,Lee Brice,contemporary country,Country music,Country music
560,560,Lee Brice,country,Country music,Country music
561,561,Lee Brice,country road,Country music,Country music
562,562,Lee Brice,modern country rock,Rock music,Country music
563,563,Baauer,edm,Blues music,Fusion music
564,564,Baauer,electronic trap,Electronic music,Fusion music
565,565,Baauer,moombahton,Fusion music,Fusion music
566,566,P!nk,dance pop,Pop music,Pop music
567,567,P!nk,hip pop,Pop music,Pop music
568,568,P!nk,neo mellow,Alternative rock,Pop music
569,569,P!nk,pop,Pop music,Pop music
570,570,P!nk,pop rap,Pop music,Pop music
571,571,P!nk,pop rock,Pop music,Pop music
572,572,P!nk,post-teen pop,Pop music,Pop music
573,573,P!nk,r&b,,Pop music
574,574,P!nk,urban contemporary,Gospel music,Pop music
575,575,Daft Punk,electro,Electronic music,House music
576,576,Daft Punk,electro house,House music,House music
577,577,Daft Punk,electronic,Electronic music,House music
578,578,Daft Punk,filter house,House music,House music
579,579,Daft Punk,house,House music,House music
580,580,will.i.am & Britney Spears,dance pop,Pop music,Pop music
581,581,will.i.am & Britney Spears,hip pop,Pop music,Pop music
582,582,will.i.am & Britney Spears,house,House music,Pop music
583,583,will.i.am & Britney Spears,pop,Pop music,Pop music
584,584,will.i.am & Britney Spears,pop rap,Pop music,Pop music
585,585,will.i.am & Britney Spears,post-teen pop,Pop music,Pop music
586,586,will.i.am & Britney Spears,r&b,,Pop music
587,587,will.i.am & Britney Spears,rap,Hip hop,Pop music
588,588,will.i.am & Britney Spears,urban contemporary,Gospel music,Pop music
589,589,Bruno Mars,dance pop,Pop music,Pop music
590,590,Bruno Mars,pop,Pop music,Pop music
591,591,Bruno Mars,pop rap,Pop music,Pop music
592,592,Bruno Mars,post-teen pop,Pop music,Pop music
593,593,Jay Z,dirty south rap,Hip hop,Hip hop
594,594,Jay Z,east coast hip hop,Hip hop,Hip hop
595,595,Jay Z,gangster rap,Hip hop,Hip hop
596,596,Jay Z,hip hop,Hip hop,Hip hop
597,597,Jay Z,pop,Pop music,Hip hop
598,598,Jay Z,pop rap,Pop music,Hip hop
599,599,Jay Z,rap,Hip hop,Hip hop
600,600,Jay Z,southern hip hop,Hip hop,Hip hop
601,601,Jay Z,trap music,Rock music,Hip hop
602,602,Anna Kendrick,hollywood,,Pop music
603,603,Anna Kendrick,pop,Pop music,Pop music
604,604,Anna Kendrick,post-teen pop,Pop music,Pop music
605,605,Ylvis,comic,,
606,606,Lil Wayne,dance pop,Pop music,Pop music
607,607,Lil Wayne,pop,Pop music,Pop music
608,608,Lil Wayne,post-teen pop,Pop music,Pop music
609,609,Icona Pop,candy pop,Pop music,Pop music
610,610,Icona Pop,edm,Blues music,Pop music
611,611,Icona Pop,metropopolis,,Pop music
612,612,Icona Pop,pop,Pop music,Pop music
613,613,Icona Pop,swedish synthpop,Extreme metal,Pop music
614,614,Capital Cities,metropopolis,,Pop music
615,615,Capital Cities,pop,Pop music,Pop music
616,616,PSY,dance pop,Pop music,Pop music
617,617,PSY,k-hop,,Pop music
618,618,PSY,k-pop,Pop music,Pop music
619,619,Blake Shelton,contemporary country,Country music,Country music
620,620,Blake Shelton,country,Country music,Country music
621,621,Blake Shelton,country christmas,Country music,Country music
622,622,Blake Shelton,country road,Country music,Country music
623,623,Blake Shelton,pop christmas,Pop music,Country music
624,624,2 Chainz & Wiz Khalifa,pop rap,Pop music,Hip hop
625,625,2 Chainz & Wiz Khalifa,rap,Hip hop,Hip hop
626,626,2 Chainz & Wiz Khalifa,southern hip hop,Hip hop,Hip hop
627,627,2 Chainz & Wiz Khalifa,trap music,Rock music,Hip hop
628,628,will.i.am,dance pop,Pop music,Pop music
629,629,will.i.am,hip pop,Pop music,Pop music
630,630,will.i.am,house,House music,Pop music
631,631,will.i.am,pop,Pop music,Pop music
632,632,will.i.am,pop rap,Pop music,Pop music
633,633,will.i.am,post-teen pop,Pop music,Pop music
634,634,will.i.am,r&b,,Pop music
635,635,will.i.am,rap,Hip hop,Pop music
636,636,will.i.am,urban contemporary,Gospel music,Pop music
637,637,Mariah Carey,dance pop,Pop music,Pop music
638,638,Mariah Carey,hip pop,Pop music,Pop music
639,639,Mariah Carey,neo soul,Jazz,Pop music
640,640,Mariah Carey,pop,Pop music,Pop music
641,641,Mariah Carey,pop christmas,Pop music,Pop music
642,642,Mariah Carey,pop rap,Pop music,Pop music
643,643,Mariah Carey,post-teen pop,Pop music,Pop music
644,644,Mariah Carey,r&b,,Pop music
645,645,Mariah Carey,soul christmas,Jazz,Pop music
646,646,Mariah Carey,urban contemporary,Gospel music,Pop music
647,647,Darius Rucker,contemporary country,Country music,Country music
648,648,Darius Rucker,country,Country music,Country music
649,649,Darius Rucker,country christmas,Country music,Country music
650,650,Darius Rucker,country road,Country music,Country music
651,651,Darius Rucker,modern country rock,Rock music,Country music
652,652,fun.,folk-pop,,Pop music
653,653,fun.,indie christmas,Alternative rock,Pop music
654,654,fun.,indie pop,Pop music,Pop music
655,655,fun.,metropopolis,,Pop music
656,656,fun.,pop,Pop music,Pop music
657,657,fun.,pop rock,Pop music,Pop music
658,658,Miranda Lambert,contemporary country,Country music,Country music
659,659,Miranda Lambert,country,Country music,Country music
660,660,Miranda Lambert,country dawn,Country music,Country music
661,661,Miranda Lambert,country road,Country music,Country music
662,662,J. Cole,pop rap,Pop music,Hip hop
663,663,J. Cole,rap,Hip hop,Hip hop
664,664,J. Cole,southern hip hop,Hip hop,Hip hop
665,665,Rocko,crunk,Fusion music,Hip hop
666,666,Rocko,deep trap,House music,Hip hop
667,667,Rocko,dirty south rap,Hip hop,Hip hop
668,668,Rocko,gangster rap,Hip hop,Hip hop
669,669,Rocko,pop rap,Pop music,Hip hop
670,670,Rocko,rap,Hip hop,Hip hop
671,671,Rocko,southern hip hop,Hip hop,Hip hop
672,672,Rocko,trap music,Rock music,Hip hop
673,673,Tim McGraw With Taylor Swift,contemporary country,Country music,Country music
674,674,Tim McGraw With Taylor Swift,country,Country music,Country music
675,675,Tim McGraw With Taylor Swift,country road,Country music,Country music
676,676,Hunter Hayes,contemporary country,Country music,Country music
677,677,Hunter Hayes,country,Country music,Country music
678,678,Hunter Hayes,country christmas,Country music,Country music
679,679,Hunter Hayes,country road,Country music,Country music
680,680,Hunter Hayes,modern country rock,Rock music,Country music
681,681,YG,hip hop,Hip hop,Hip hop
682,682,YG,pop rap,Pop music,Hip hop
683,683,YG,rap,Hip hop,Hip hop
684,684,YG,southern hip hop,Hip hop,Hip hop
685,685,YG,trap music,Rock music,Hip hop
686,686,Olly Murs,dance pop,Pop music,Pop music
687,687,Olly Murs,neo mellow,Alternative rock,Pop music
688,688,Olly Murs,pop,Pop music,Pop music
689,689,Olly Murs,post-teen pop,Pop music,Pop music
690,690,Olly Murs,talent show,,Pop music
691,691,Phillip Phillips,folk-pop,,Pop music
692,692,Phillip Phillips,neo mellow,Alternative rock,Pop music
693,693,Phillip Phillips,pop,Pop music,Pop music
694,694,Phillip Phillips,pop rock,Pop music,Pop music
695,695,Phillip Phillips,singer-songwriter,,Pop music
696,696,Thomas Rhett,contemporary country,Country music,Country music
697,697,Thomas Rhett,country,Country music,Country music
698,698,Thomas Rhett,country road,Country music,Country music
699,699,Emeli Sande,dance pop,Pop music,Pop music
700,700,Emeli Sande,indie r&b,Alternative rock,Pop music
701,701,Emeli Sande,neo mellow,Alternative rock,Pop music
702,702,Emeli Sande,neo soul,Jazz,Pop music
703,703,Emeli Sande,pop,Pop music,Pop music
704,704,Emeli Sande,pop christmas,Pop music,Pop music
705,705,Emeli Sande,post-teen pop,Pop music,Pop music
706,706,Emeli Sande,r&b,,Pop music
707,707,Emeli Sande,soul,Jazz,Pop music
708,708,Ke$ha,dance pop,Pop music,Pop music
709,709,Ke$ha,pop,Pop music,Pop music
710,710,Ke$ha,pop rap,Pop music,Pop music
711,711,Ke$ha,post-teen pop,Pop music,Pop music
712,712,Wale,dirty south rap,Hip hop,Hip hop
713,713,Wale,gangster rap,Hip hop,Hip hop
714,714,Wale,hip hop,Hip hop,Hip hop
715,715,Wale,indie r&b,Alternative rock,Hip hop
716,716,Wale,pop rap,Pop music,Hip hop
717,717,Wale,r&b,,Hip hop
718,718,Wale,rap,Hip hop,Hip hop
719,719,Wale,southern hip hop,Hip hop,Hip hop
720,720,Wale,trap music,Rock music,Hip hop
721,721,Ciara,dance pop,Pop music,Pop music
722,722,Ciara,hip pop,Pop music,Pop music
723,723,Ciara,indie r&b,Alternative rock,Pop music
724,724,Ciara,neo soul,Jazz,Pop music
725,725,Ciara,pop,Pop music,Pop music
726,726,Ciara,pop rap,Pop music,Pop music
727,727,Ciara,post-teen pop,Pop music,Pop music
728,728,Ciara,r&b,,Pop music
729,729,Ciara,rap,Hip hop,Pop music
730,730,Ciara,southern hip hop,Hip hop,Pop music
731,731,Ciara,urban contemporary,Gospel music,Pop music
732,732,Randy Houser,contemporary country,Country music,Country music
733,733,Randy Houser,country,Country music,Country music
734,734,Randy Houser,country road,Country music,Country music
735,735,Randy Houser,modern country rock,Rock music,Country music
736,736,Avril Lavigne,canadian pop,Pop music,Pop music
737,737,Avril Lavigne,candy pop,Pop music,Pop music
738,738,Avril Lavigne,dance pop,Pop music,Pop music
739,739,Avril Lavigne,neo mellow,Alternative rock,Pop music
740,740,Avril Lavigne,pop,Pop music,Pop music
741,741,Avril Lavigne,pop christmas,Pop music,Pop music
742,742,Avril Lavigne,pop rock,Pop music,Pop music
743,743,Avril Lavigne,post-teen pop,Pop music,Pop music
744,744,Brett Eldredge,contemporary country,Country music,Country music
745,745,Brett Eldredge,country,Country music,Country music
746,746,Brett Eldredge,country road,Country music,Country music
747,747,Brett Eldredge,modern country rock,Rock music,Country music
748,748,Sage The Gemini,hyphy,,Hip hop
749,749,Sage The Gemini,pop rap,Pop music,Hip hop
750,750,Sage The Gemini,rap,Hip hop,Hip hop
751,751,Sage The Gemini,southern hip hop,Hip hop,Hip hop
752,752,Sage The Gemini,trap music,Rock music,Hip hop
753,753,Kendrick Lamar,hip hop,Hip hop,Hip hop
754,754,Kendrick Lamar,pop rap,Pop music,Hip hop
755,755,Kendrick Lamar,rap,Hip hop,Hip hop
756,756,Kendrick Lamar,trap music,Rock music,Hip hop
757,757,Kendrick Lamar,west coast rap,Hip hop,Hip hop
758,758,Ace Hood,crunk,Fusion music,Hip hop
759,759,Ace Hood,dirty south rap,Hip hop,Hip hop
760,760,Ace Hood,gangster rap,Hip hop,Hip hop
761,761,Ace Hood,hip hop,Hip hop,Hip hop
762,762,Ace Hood,pop rap,Pop music,Hip hop
763,763,Ace Hood,rap,Hip hop,Hip hop
764,764,Ace Hood,southern hip hop,Hip hop,Hip hop
765,765,Ace Hood,trap music,Rock music,Hip hop
766,766,Tyler Farr,contemporary country,Country music,Country music
767,767,Tyler Farr,country,Country music,Country music
768,768,Tyler Farr,country road,Country music,Country music
769,769,Tyler Farr,modern country rock,Rock music,Country music
770,770,Krewella,big room,Jazz,House music
771,771,Krewella,brostep,,House music
772,772,Krewella,catstep,,House music
773,773,Krewella,dance pop,Pop music,House music
774,774,Krewella,edm,Blues music,House music
775,775,Krewella,electro house,House music,House music
776,776,Krewella,house,House music,House music
777,777,Krewella,progressive house,Progressive music,House music
778,778,Big Sean,indie r&b,Alternative rock,Hip hop
779,779,Big Sean,neo soul,Jazz,Hip hop
780,780,Big Sean,soul,Jazz,Hip hop
781,781,Mike WiLL Made-It,pop rap,Pop music,Hip hop
782,782,Mike WiLL Made-It,rap,Hip hop,Hip hop
783,783,Mike WiLL Made-It,southern hip hop,Hip hop,Hip hop
784,784,Mike WiLL Made-It,trap music,Rock music,Hip hop
785,785,Gotye,australian alternative rock,Rock music,Rock music
786,786,Gotye,folk-pop,,Rock music
787,787,Gotye,neo mellow,Alternative rock,Rock music
788,788,Gotye,pop,Pop music,Rock music
789,789,Carly Rae Jepsen,canadian pop,Pop music,Pop music
790,790,Carly Rae Jepsen,dance pop,Pop music,Pop music
791,791,Carly Rae Jepsen,neo mellow,Alternative rock,Pop music
792,792,Carly Rae Jepsen,pop,Pop music,Pop music
793,793,Carly Rae Jepsen,pop christmas,Pop music,Pop music
794,794,Carly Rae Jepsen,post-teen pop,Pop music,Pop music
795,795,The Wanted,boy band,Pop music,Pop music
796,796,The Wanted,dance pop,Pop music,Pop music
797,797,The Wanted,pop,Pop music,Pop music
798,798,The Wanted,post-teen pop,Pop music,Pop music
799,799,LMFAO,dance pop,Pop music,Pop music
800,800,LMFAO,edm,Blues music,Pop music
801,801,LMFAO,electro house,House music,Pop music
802,802,LMFAO,house,House music,Pop music
803,803,LMFAO,pop,Pop music,Pop music
804,804,LMFAO,pop rap,Pop music,Pop music
805,805,LMFAO,post-teen pop,Pop music,Pop music
806,806,Train,neo mellow,Alternative rock,Pop music
807,807,Train,pop,Pop music,Pop music
808,808,Train,pop christmas,Pop music,Pop music
809,809,Train,pop rock,Pop music,Pop music
810,810,Train,post-grunge,Alternative rock,Pop music
811,811,Neon Trees,folk-pop,,Pop music
812,812,Neon Trees,indie pop,Pop music,Pop music
813,813,Neon Trees,pop,Pop music,Pop music
814,814,Neon Trees,pop punk,Pop music,Pop music
815,815,Neon Trees,pop rock,Pop music,Pop music
816,816,Jason Mraz,acoustic pop,Pop music,Pop music
817,817,Jason Mraz,folk-pop,,Pop music
818,818,Jason Mraz,neo mellow,Alternative rock,Pop music
819,819,Jason Mraz,pop,Pop music,Pop music
820,820,Jason Mraz,pop christmas,Pop music,Pop music
821,821,Jason Mraz,pop rock,Pop music,Pop music
822,822,Jason Mraz,singer-songwriter,,Pop music
823,823,"Kanye West, Big Sean, Pusha T, 2 Chainz",pop christmas,Pop music,Pop music
824,824,"Kanye West, Big Sean, Pusha T, 2 Chainz",pop rap,Pop music,Pop music
825,825,"Kanye West, Big Sean, Pusha T, 2 Chainz",rap,Hip hop,Pop music
826,826,Alex Clare,folk-pop,,Pop music
827,827,Alex Clare,pop,Pop music,Pop music
828,828,Snoop Dogg and Wiz Khalifa,dance pop,Pop music,Hip hop
829,829,Snoop Dogg and Wiz Khalifa,dirty south rap,Hip hop,Hip hop
830,830,Snoop Dogg and Wiz Khalifa,g funk,Rock music,Hip hop
831,831,Snoop Dogg and Wiz Khalifa,gangster rap,Hip hop,Hip hop
832,832,Snoop Dogg and Wiz Khalifa,hip hop,Hip hop,Hip hop
833,833,Snoop Dogg and Wiz Khalifa,pop christmas,Pop music,Hip hop
834,834,Snoop Dogg and Wiz Khalifa,pop rap,Pop music,Hip hop
835,835,Snoop Dogg and Wiz Khalifa,rap,Hip hop,Hip hop
836,836,Snoop Dogg and Wiz Khalifa,southern hip hop,Hip hop,Hip hop
837,837,Snoop Dogg and Wiz Khalifa,west coast rap,Hip hop,Hip hop
838,838,Owl City and Carly Rae Jepsen,college a cappella,Heavy metal,Heavy metal
839,839,Jay Z and Kanye West,fake,,
840,840,Tyga,pop rap,Pop music,Hip hop
841,841,Tyga,rap,Hip hop,Hip hop
842,842,Tyga,southern hip hop,Hip hop,Hip hop
843,843,Tyga,trap music,Rock music,Hip hop
844,844,Jessie J,dance pop,Pop music,Pop music
845,845,Jessie J,hip pop,Pop music,Pop music
846,846,Jessie J,pop,Pop music,Pop music
847,847,Jessie J,pop rap,Pop music,Pop music
848,848,Jessie J,post-teen pop,Pop music,Pop music
849,849,Jessie J,r&b,,Pop music
850,850,Jessie J,talent show,,Pop music
851,851,Jessie J,urban contemporary,Gospel music,Pop music
852,852,Gym Class Heroes,dance pop,Pop music,Pop music
853,853,Gym Class Heroes,pop punk,Pop music,Pop music
854,854,Gym Class Heroes,pop rap,Pop music,Pop music
855,855,2 Chainz,pop rap,Pop music,Hip hop
856,856,2 Chainz,rap,Hip hop,Hip hop
857,857,2 Chainz,southern hip hop,Hip hop,Hip hop
858,858,2 Chainz,trap music,Rock music,Hip hop
859,859,Cher Lloyd,dance pop,Pop music,Pop music
860,860,Cher Lloyd,pop,Pop music,Pop music
861,861,Cher Lloyd,post-teen pop,Pop music,Pop music
862,862,Cher Lloyd,talent show,,Pop music
863,863,Eric Church,contemporary country,Country music,Country music
864,864,Eric Church,country,Country music,Country music
865,865,Eric Church,country road,Country music,Country music
866,866,Karmin,dance pop,Pop music,Pop music
867,867,Karmin,pop,Pop music,Pop music
868,868,Karmin,pop christmas,Pop music,Pop music
869,869,Karmin,pop rap,Pop music,Pop music
870,870,Karmin,post-teen pop,Pop music,Pop music
871,871,Karmin,viral pop,Pop music,Pop music
872,872,Gavin DeGraw,folk christmas,Pop music,Pop music
873,873,Gavin DeGraw,neo mellow,Alternative rock,Pop music
874,874,Gavin DeGraw,pop,Pop music,Pop music
875,875,Gavin DeGraw,pop christmas,Pop music,Pop music
876,876,Gavin DeGraw,pop rock,Pop music,Pop music
877,877,Carrie Underwood,contemporary country,Country music,Country music
878,878,Carrie Underwood,country,Country music,Country music
879,879,Carrie Underwood,country christmas,Country music,Country music
880,880,Carrie Underwood,country dawn,Country music,Country music
881,881,Carrie Underwood,country road,Country music,Country music
882,882,Carrie Underwood,idol,,Country music
883,883,Carrie Underwood,pop,Pop music,Country music
884,884,Carrie Underwood,pop christmas,Pop music,Country music
885,885,Carrie Underwood,post-teen pop,Pop music,Country music
886,886,The Lumineers,folk-pop,,Alternative rock
887,887,The Lumineers,indie folk,Alternative rock,Alternative rock
888,888,The Lumineers,indie pop,Pop music,Alternative rock
889,889,The Lumineers,stomp and holler,Jazz,Alternative rock
890,890,Kirko Bangz,deep trap,House music,Hip hop
